h_ff_val	real_val	problemName	count
15	18	pfile7	6676
10	13	pfile7	33789
15	19	pfile7	5873
11	17	pfile7	7097
12	17	pfile7	10874
12	19	pfile7	1437
13	19	pfile7	3770
10	17	pfile7	1861
14	19	pfile7	3576
11	12	pfile7	54818
14	15	pfile7	17528
10	12	pfile7	47734
12	12	pfile7	23825
14	13	pfile7	3736
13	13	pfile7	15490
16	17	pfile7	2341
15	17	pfile7	8194
13	20	pfile7	351
14	20	pfile7	1897
11	18	pfile7	1926
10	18	pfile7	506
9	12	pfile7	25834
9	11	pfile7	35281
11	11	pfile7	30556
12	11	pfile7	8912
15	14	pfile7	1604
9	16	pfile7	1056
15	20	pfile7	1409
10	11	pfile7	58226
9	13	pfile7	13157
9	17	pfile7	107
9	14	pfile7	7832
15	15	pfile7	2892
11	19	pfile7	1070
9	15	pfile7	3786
15	21	pfile7	671
11	10	pfile7	8054
13	11	pfile7	1375
13	12	pfile7	6178
13	21	pfile7	245
16	19	pfile7	1803
9	10	pfile7	50595
12	10	pfile7	2004
8	11	pfile7	15179
8	10	pfile7	21860
10	10	pfile7	32742
16	15	pfile7	566
8	12	pfile7	7210
14	21	pfile7	113
16	18	pfile7	1460
12	20	pfile7	790
17	20	pfile7	277
16	20	pfile7	798
7	10	pfile7	7677
8	9	pfile7	32896
9	9	pfile7	27962
17	18	pfile7	527
10	9	pfile7	5699
14	12	pfile7	746
11	9	pfile7	1512
16	16	pfile7	721
16	22	pfile7	61
8	14	pfile7	1263
16	21	pfile7	139
8	8	pfile7	21023
7	8	pfile7	18539
8	13	pfile7	4529
7	9	pfile7	9832
10	8	pfile7	881
7	11	pfile7	3139
17	16	pfile7	133
6	10	pfile7	905
7	7	pfile7	12100
7	12	pfile7	1782
9	8	pfile7	2874
6	7	pfile7	7821
6	8	pfile7	4033
6	9	pfile7	2751
8	15	pfile7	441
5	9	pfile7	148
7	13	pfile7	228
6	6	pfile7	6340
15	13	pfile7	148
8	7	pfile7	1210
5	6	pfile7	2838
5	7	pfile7	1375
6	11	pfile7	373
5	8	pfile7	703
7	14	pfile7	77
6	12	pfile7	32
9	7	pfile7	235
16	14	pfile7	14
5	5	pfile7	2942
7	6	pfile7	297
4	6	pfile7	438
11	20	pfile7	2
4	7	pfile7	87
4	5	pfile7	838
4	4	pfile7	1602
3	5	pfile7	138
5	10	pfile7	38
4	8	pfile7	25
3	4	pfile7	206
2	4	pfile7	23
3	3	pfile7	657
10	19	pfile7	2
8	16	pfile7	4
8	6	pfile7	27
2	2	pfile7	182
6	5	pfile7	38
6	13	pfile7	2
3	7	pfile7	6
2	3	pfile7	14
3	6	pfile7	4
1	1	pfile7	24
0	0	pfile7	2
13	12	pfile8	36979
12	11	pfile8	37281
10	11	pfile8	67114
12	10	pfile8	7404
12	12	pfile8	75331
11	11	pfile8	83871
13	11	pfile8	12827
11	10	pfile8	27336
12	13	pfile8	65953
10	10	pfile8	69587
13	13	pfile8	60696
12	14	pfile8	35885
10	12	pfile8	30195
11	12	pfile8	71847
14	13	pfile8	32815
14	12	pfile8	13175
9	10	pfile8	44238
11	9	pfile8	2603
15	14	pfile8	24960
14	14	pfile8	46083
13	14	pfile8	57416
15	13	pfile8	11726
11	13	pfile8	34552
10	13	pfile8	11613
9	9	pfile8	47102
13	15	pfile8	33109
11	16	pfile8	1797
9	14	pfile8	448
11	14	pfile8	14093
14	11	pfile8	2031
9	11	pfile8	20261
10	9	pfile8	15056
8	8	pfile8	26247
8	10	pfile8	10079
8	9	pfile8	21852
14	15	pfile8	43026
13	16	pfile8	15512
12	15	pfile8	15563
12	17	pfile8	2047
13	17	pfile8	6270
10	15	pfile8	856
11	15	pfile8	5091
9	13	pfile8	2035
10	14	pfile8	4141
14	16	pfile8	25795
12	16	pfile8	6663
15	15	pfile8	30825
9	12	pfile8	7994
16	15	pfile8	15371
15	16	pfile8	26652
16	17	pfile8	14731
15	17	pfile8	16637
16	14	pfile8	8479
9	8	pfile8	5662
15	12	pfile8	2710
7	8	pfile8	9537
13	10	pfile8	540
7	10	pfile8	1470
16	16	pfile8	17050
16	13	pfile8	2227
7	7	pfile8	16330
14	18	pfile8	5120
14	17	pfile8	12159
13	18	pfile8	2586
17	16	pfile8	7128
17	17	pfile8	7339
18	17	pfile8	2050
17	15	pfile8	4457
8	12	pfile8	1134
15	18	pfile8	7543
12	18	pfile8	335
10	16	pfile8	130
16	18	pfile8	8784
8	11	pfile8	3911
17	18	pfile8	5386
16	12	pfile8	227
8	7	pfile8	2570
7	9	pfile8	4079
17	14	pfile8	1466
9	15	pfile8	43
18	16	pfile8	1452
6	9	pfile8	537
6	6	pfile8	9671
7	11	pfile8	282
6	7	pfile8	4802
6	10	pfile8	110
14	19	pfile8	1369
13	19	pfile8	338
15	19	pfile8	2777
18	18	pfile8	1967
17	19	pfile8	3240
18	19	pfile8	1645
11	17	pfile8	188
16	19	pfile8	3975
11	19	pfile8	2
9	17	pfile8	2
15	20	pfile8	905
19	17	pfile8	362
19	18	pfile8	358
12	19	pfile8	20
8	13	pfile8	66
6	8	pfile8	1712
8	14	pfile8	13
18	15	pfile8	565
16	20	pfile8	1240
19	16	pfile8	121
17	13	pfile8	303
15	11	pfile8	87
7	6	pfile8	1042
10	8	pfile8	697
17	20	pfile8	1104
5	6	pfile8	1934
5	5	pfile8	3234
5	7	pfile8	508
5	8	pfile8	209
19	20	pfile8	260
20	20	pfile8	34
19	19	pfile8	503
14	21	pfile8	20
15	21	pfile8	84
14	20	pfile8	216
18	20	pfile8	645
18	21	pfile8	248
17	21	pfile8	268
16	21	pfile8	202
19	22	pfile8	37
17	22	pfile8	20
18	22	pfile8	28
19	21	pfile8	215
20	22	pfile8	7
16	22	pfile8	30
13	20	pfile8	61
20	17	pfile8	45
18	14	pfile8	134
20	21	pfile8	73
20	19	pfile8	110
10	17	pfile8	8
11	18	pfile8	17
9	7	pfile8	143
7	12	pfile8	11
9	16	pfile8	1
12	20	pfile8	6
20	18	pfile8	19
19	15	pfile8	47
6	5	pfile8	28
4	4	pfile8	907
4	5	pfile8	383
21	19	pfile8	14
21	21	pfile8	8
19	23	pfile8	16
20	23	pfile8	13
21	22	pfile8	1
15	22	pfile8	14
12	21	pfile8	1
13	21	pfile8	8
13	22	pfile8	1
21	18	pfile8	2
21	20	pfile8	4
18	23	pfile8	5
17	23	pfile8	6
20	16	pfile8	4
19	14	pfile8	2
22	20	pfile8	1
6	11	pfile8	2
8	15	pfile8	4
4	6	pfile8	108
3	4	pfile8	37
3	3	pfile8	156
4	7	pfile8	38
5	9	pfile8	2
4	8	pfile8	1
8	6	pfile8	6
2	2	pfile8	50
2	3	pfile8	2
2	4	pfile8	2
3	5	pfile8	7
3	6	pfile8	2
1	1	pfile8	30
0	0	pfile8	2
21	20	pfile9	33152
22	22	pfile9	14140
22	20	pfile9	11374
21	21	pfile9	34502
22	23	pfile9	13059
22	21	pfile9	12597
20	20	pfile9	59694
20	21	pfile9	56317
20	19	pfile9	51292
21	19	pfile9	21410
21	22	pfile9	32221
19	19	pfile9	74744
19	20	pfile9	73232
21	23	pfile9	23910
20	22	pfile9	42300
22	24	pfile9	9549
20	23	pfile9	26317
19	21	pfile9	56393
19	22	pfile9	32528
19	23	pfile9	15544
22	19	pfile9	4368
23	21	pfile9	2394
24	21	pfile9	134
18	22	pfile9	14681
18	23	pfile9	7335
18	20	pfile9	57391
21	24	pfile9	13544
19	24	pfile9	6509
18	19	pfile9	73942
20	24	pfile9	10934
21	25	pfile9	4435
22	25	pfile9	4121
20	25	pfile9	4162
18	21	pfile9	33972
23	22	pfile9	3381
23	23	pfile9	3979
20	18	pfile9	22877
19	18	pfile9	50741
18	18	pfile9	65763
24	23	pfile9	823
18	24	pfile9	1481
18	25	pfile9	819
23	20	pfile9	1909
24	20	pfile9	78
17	19	pfile9	48509
17	20	pfile9	26981
21	18	pfile9	5051
24	22	pfile9	292
17	21	pfile9	12414
17	22	pfile9	4846
19	25	pfile9	1578
19	26	pfile9	404
21	26	pfile9	859
24	26	pfile9	631
23	26	pfile9	817
25	26	pfile9	390
24	25	pfile9	1176
23	24	pfile9	4040
17	23	pfile9	961
26	26	pfile9	112
25	25	pfile9	400
17	17	pfile9	51694
18	17	pfile9	39687
17	18	pfile9	58044
24	24	pfile9	913
19	17	pfile9	18005
23	25	pfile9	2287
16	19	pfile9	18473
25	24	pfile9	230
26	25	pfile9	36
20	26	pfile9	753
23	19	pfile9	329
17	24	pfile9	596
20	17	pfile9	3628
16	18	pfile9	31259
22	26	pfile9	922
18	26	pfile9	130
25	23	pfile9	249
16	21	pfile9	3092
16	20	pfile9	7462
17	16	pfile9	31705
18	16	pfile9	14350
25	27	pfile9	65
16	17	pfile9	42017
22	18	pfile9	522
16	23	pfile9	297
16	22	pfile9	530
22	27	pfile9	69
24	27	pfile9	77
16	16	pfile9	41242
19	16	pfile9	3045
15	16	pfile9	29102
20	16	pfile9	400
15	17	pfile9	19784
26	24	pfile9	87
15	21	pfile9	200
15	19	pfile9	4539
15	20	pfile9	1454
26	27	pfile9	20
25	28	pfile9	8
17	15	pfile9	8460
27	26	pfile9	6
20	27	pfile9	57
18	27	pfile9	18
15	22	pfile9	111
15	18	pfile9	10134
21	17	pfile9	345
23	27	pfile9	114
26	28	pfile9	4
16	15	pfile9	18843
14	16	pfile9	11176
17	25	pfile9	44
15	15	pfile9	27144
27	27	pfile9	1
18	15	pfile9	1999
17	26	pfile9	43
21	27	pfile9	56
19	15	pfile9	278
14	15	pfile9	18108
19	27	pfile9	50
14	17	pfile9	5231
14	19	pfile9	623
14	18	pfile9	1912
24	19	pfile9	6
15	14	pfile9	9996
25	21	pfile9	8
16	14	pfile9	4424
13	15	pfile9	6545
14	14	pfile9	16503
25	22	pfile9	6
23	18	pfile9	5
14	20	pfile9	98
18	28	pfile9	2
16	24	pfile9	26
17	14	pfile9	1122
21	16	pfile9	41
18	14	pfile9	123
13	14	pfile9	11452
23	28	pfile9	7
24	28	pfile9	10
14	13	pfile9	5078
13	13	pfile9	11978
13	16	pfile9	2495
21	28	pfile9	11
13	17	pfile9	761
14	21	pfile9	18
13	19	pfile9	48
20	15	pfile9	24
16	25	pfile9	11
22	28	pfile9	5
20	28	pfile9	4
22	17	pfile9	12
12	14	pfile9	5144
15	24	pfile9	5
15	13	pfile9	2124
13	18	pfile9	166
16	13	pfile9	497
12	13	pfile9	9649
17	13	pfile9	34
26	23	pfile9	2
13	12	pfile9	3404
15	23	pfile9	2
25	30	pfile9	1
14	12	pfile9	1399
12	12	pfile9	11186
12	15	pfile9	1548
15	12	pfile9	331
11	12	pfile9	9453
12	16	pfile9	474
19	14	pfile9	9
11	13	pfile9	4557
12	17	pfile9	44
12	18	pfile9	6
19	28	pfile9	1
12	11	pfile9	3107
11	11	pfile9	12725
13	11	pfile9	1074
14	11	pfile9	193
10	11	pfile9	8770
11	14	pfile9	1178
10	12	pfile9	3818
11	15	pfile9	308
10	10	pfile9	13822
11	10	pfile9	2809
12	10	pfile9	860
10	13	pfile9	1103
9	10	pfile9	6552
13	10	pfile9	57
16	12	pfile9	19
9	9	pfile9	12631
9	11	pfile9	2794
13	20	pfile9	2
10	9	pfile9	2131
11	16	pfile9	9
10	14	pfile9	187
11	9	pfile9	611
8	9	pfile9	4034
9	12	pfile9	1013
9	8	pfile9	1122
8	8	pfile9	8152
8	10	pfile9	1304
10	8	pfile9	309
9	13	pfile9	114
7	8	pfile9	2057
8	11	pfile9	666
7	7	pfile9	3467
7	9	pfile9	471
7	10	pfile9	196
8	12	pfile9	64
8	7	pfile9	312
9	7	pfile9	39
6	7	pfile9	791
6	9	pfile9	84
5	6	pfile9	352
6	8	pfile9	171
6	6	pfile9	1895
7	6	pfile9	108
5	8	pfile9	17
5	5	pfile9	1462
6	5	pfile9	53
5	7	pfile9	58
8	6	pfile9	8
4	5	pfile9	109
4	4	pfile9	1263
4	6	pfile9	37
7	5	pfile9	2
3	4	pfile9	20
15	11	pfile9	15
3	3	pfile9	898
3	5	pfile9	19
5	4	pfile9	3
4	7	pfile9	1
2	2	pfile9	452
12	9	pfile9	5
14	10	pfile9	5
1	1	pfile9	240
9	14	pfile9	4
6	10	pfile9	2
10	15	pfile9	5
11	8	pfile9	3
0	0	pfile9	18
7	11	pfile9	15
